"ApplicableFor","System Entry Energy, Aldbrough, M+15","System Entry Energy, Bacton - BBL, M+15","System Entry Energy, Bacton - Perenco, M+15","System Entry Energy, Bacton - Shell, M+15","System Entry Energy, Bacton Interconnector, M+15","System Entry Energy, Bacton Seal, M+15","System Entry Energy, Barrow , M+15","System Entry Energy, Burton Point, M+15","System Entry Energy, Dragon, M+15","System Entry Energy, Easington - Dimlington, M+15","System Entry Energy, Easington - Langeled, M+15","System Entry Energy, Grain NTS 1, M+15","System Entry Energy, GrainNTS2, M+15","System Entry Energy, Hatfield Moor , M+15","System Entry Energy, HillTop, M+15","System Entry Energy, Hole House Farm, M+15","System Entry Energy, Holford , M+15","System Entry Energy, Hornsea , M+15","System Entry Energy, Humbly Grove, M+15","System Entry Energy, Moffat Entry , M+15","System Entry Energy, Rough , M+15","System Entry Energy, SouthHook, M+15","System Entry Energy, ST Fergus - Mobil, M+15","System Entry Energy, ST Fergus - NSMP, M+15","System Entry Energy, ST Fergus - Shell, M+15","System Entry Energy, Teesside - BP, M+15","System Entry Energy, Teesside - PX, M+15","System Entry Energy, Theddlethorpe, M+15","System Entry Energy, Stublach, M+15"
2015-03-13,0,189222752,76314444,86289792,19529646,142111111,43152130,15360000,36118050,84581639,605121803,172000,12977894,5901278,0,0,0,1099019,28483056,0,189552806,351297234,206035417,293440000,263895125,65250080,94026667,92044444,0
2015-03-14,11073,192029620,74257806,89219767,22640812,147633333,53386246,25422222,18061455,86810694,601558680,0,27192638,2593500,0,0,0,10,0,0,116158917,339088881,172091306,302730000,263128529,53229750,92115556,92616667,0
2015-03-15,86037,193780835,74984222,91114849,23736672,147963889,62808041,3022222,0,83413167,615790929,0,0,7921611,0,0,8587947,28040243,16010278,0,211058667,350572239,194726833,262335642,267514972,52629830,91928889,92838889,0
2015-03-16,0,235273220,75607750,107988620,62768188,147952778,71259868,0,0,80083222,704455593,0,0,7560083,0,39572485,15692232,24686731,23341111,0,226568806,361261122,209416778,267139442,277672472,45674810,93524444,97919444,0
2015-03-17,0,275656994,72251528,118358714,75987166,104917535,51677869,11970000,36122902,80988083,725309989,0,0,7263167,0,0,2727,2564374,16046944,0,244062146,331724989,127234917,289874861,271243500,41162530,30048889,98594444,0
2015-03-18,9091950,258382200,72823250,130193922,56384274,67425000,52454825,20177778,36126915,59455417,627847345,0,0,6748667,0,0,0,47074934,23371111,0,220869944,347027791,184443694,205676114,272157639,52084170,97577778,111447222,0
2015-03-19,19897,243998518,76500306,120345696,40683433,75280556,53908766,26399972,50123047,82276389,604531374,0,0,6377056,0,9117774,0,8873541,21250278,0,202454615,349791667,185985583,354565756,272141889,33328970,114853333,108755556,0
2015-03-20,0,225507445,72483639,127457784,16268982,129283333,38656367,29173333,36123226,81007583,607773478,0,0,3483139,0,0,8250,488466,0,0,57647750,338222216,180663750,284270000,272873945,55219140,96031111,106294444,0
2015-03-21,0,220379347,78494139,129950028,9500642,147344444,50147914,31626667,36193802,90817583,600337737,0,0,0,0,0,0,0,0,0,7508068,288303000,186818944,262500000,269459023,54575940,96022222,104388889,0
2015-03-22,0,220360653,77938083,124704963,4585500,148569444,53978309,28284444,36194836,71713083,577923437,0,0,0,0,0,0,18,0,0,22234949,293197225,184460778,288333103,272193306,54820640,96133333,104180556,0
2015-03-23,0,235363665,78223306,136693403,33101514,143125000,53155016,23342222,36164436,92028139,431180777,0,0,0,0,0,50289780,12870713,0,0,133578776,365552775,219001250,293600761,270554389,51146640,97933333,101452778,0
2015-03-24,47186371,241695376,77620778,138211322,7880791,102613889,54352724,25176667,62597992,90240500,555813466,0,0,9136278,0,17146105,34435984,16270438,33003889,0,273029139,391555549,219642278,276090464,273129389,53370190,96213333,100994444,0
2015-03-25,0,243809459,72537694,121740519,6716705,103286111,54314131,21976667,60387356,94190889,562452361,0,0,7886889,0,0,118697536,8747240,16708611,0,111831417,415116679,231707472,275082633,295460722,65266170,102928889,90327778,0
2015-03-26,88427449,181463507,76196472,126459868,6971507,63733333,45347062,27977778,36171604,91088972,621755664,0,0,6743500,0,32792765,45099240,12303630,30001389,0,185956425,416630554,211670389,277394911,275813083,38961750,91648889,58094444,0
2015-03-27,8891969,164977240,76241028,131704722,5837036,88688889,0,4780000,36194298,88113556,543857312,0,0,5963194,0,5130554,23121920,7348300,30001389,0,245557833,375422228,190406361,268410000,268982194,37807140,90884444,61008333,0
2015-03-28,0,156970046,72024611,124196871,18097064,106783333,25289838,29508861,36116920,85157444,692400896,0,0,402278,0,0,0,732700,22904722,0,57078290,266002774,204574278,268320000,285602917,32759580,82337778,89680556,0
2015-03-29,0,203293508,75220389,133603787,11065699,132338889,39240000,33288889,36126354,90718028,716655338,0,0,0,0,0,0,732678,0,0,1730203,270824992,219158361,276488978,293913278,35117060,87813333,93930556,0
2015-03-30,31467160,205597965,76263861,133907963,23166513,134991667,19913250,30708889,47441437,78733889,762051274,0,0,1760806,0,4474443,8779094,8251316,0,0,2090673,315333320,180980389,283454622,275869833,36066860,87373333,98005556,0
2015-03-31,0,186833211,76865806,111419440,2799101,135630556,0,23878056,36133156,49369647,760104436,0,0,4649444,0,0,76574712,34025151,19899167,0,1729157,287011108,196889000,263697353,269165250,36321920,88857778,0,0
2015-04-01,105069376,107093830,73049944,94048614,34698953,136730556,0,881139,50469673,70249944,658398474,0,0,6400500,0,31234433,159955616,26096000,27005278,0,189414521,110530557,233506528,230097781,283612000,36742780,89328889,93563889,0
2015-04-02,85439219,55746580,65810722,102764460,54123229,137852778,0,14417778,104424332,91877583,319577860,0,42275939,5634111,2053055,11494162,139132016,49829336,21068611,0,307728053,78819397,241599917,238964044,259446056,33298170,90346667,98283333,0
2015-04-03,0,72706809,79299611,110802943,35785489,142602778,6600485,28710000,49904778,88654944,631450312,0,0,5194806,0,0,30533406,0,12503611,0,21129404,75116670,236925889,262230000,273473934,31777670,92737778,91597222,0
2015-04-04,0,72702697,77891750,122355177,8189754,116497222,44786907,34384167,36123238,87638250,689224379,0,0,4938917,0,0,0,683831,0,0,27597352,75826336,220165194,270920000,291737028,37381810,93937778,88075000,0
2015-04-05,0,67557719,77401861,101140145,8185070,140766667,59560125,35224444,36121849,87442056,736106928,0,141,4457778,0,0,0,48845,0,0,17349803,94841665,227294417,268003231,261688583,44064250,94062222,89416667,0
2015-04-06,0,54328054,75689194,88451361,8443502,146213889,70860798,36918833,36130302,84745750,672553651,0,0,3335861,0,0,0,278345,0,0,17349803,88408330,224260611,262718708,226666083,57361780,93577778,90280556,0
2015-04-07,0,58289149,31430250,74983544,15723529,139647222,18214603,12657722,36122593,81261333,780647147,0,16254146,2667750,0,0,0,1661897,10866667,0,3e+07,141963891,232980500,301375336,228542944,56916280,89977778,88511111,0
2015-04-08,0,91374000,70359833,58279292,4276256,126419444,51438539,32699722,36123741,82024472,614279706,0,0,2984556,0,0,0,1099019,5661667,0,3e+07,172461107,230054917,242840794,260667444,57556060,92048889,83194444,0
2015-04-09,28784,1257079,69392750,60035409,3649260,115602778,45141725,35113389,48291908,85586278,352271604,0,0,4190111,0,38086652,0,5148320,6113889,0,6359641,173072222,207140917,205464067,333223111,68401720,87337778,102702778,0
2015-04-10,80412949,768069,76068611,85216686,0,110133333,64495580,16506111,73226997,84630778,237663593,0,0,3945194,0,0,0,48912501,8962778,0,19663224,149313897,193125667,198560000,301908750,76582390,92071111,104672222,0
2015-04-11,0,66066,75399306,130801985,0,114108333,72713124,22233333,119484497,76324028,228996149,0,0,1322944,0,0,56868408,1173473,0,0,20095252,173161113,212236111,156450000,299960018,75111810,88608889,104063889,0
2015-04-12,50954832,52801,78919917,133692051,7931340,141775000,74363930,27008889,126010384,87707972,231332377,0,0,3820361,0,23450269,98333592,30123000,6745556,0,35898689,165144450,217275972,150525489,294457639,81997330,28582222,102150000,0
2015-04-13,193059028,96315,77633472,130400556,0,147519444,73892293,25782222,126043320,86995611,236232211,0,64573916,4461972,0,0,26630828,94787000,23006944,0,104797228,180083330,215867139,156019083,289223806,88859440,28168889,107402778,0
2015-04-14,62615700,93679,80147556,107196766,1700982,131672222,64398727,33246667,96707344,87798806,178083038,0,0,3397639,0,0,0,3144413,2973611,0,67625090,191747216,248022472,210827081,320416250,85485110,69835556,104755556,0
2015-04-15,44713070,98249,80317056,131837328,2495390,138200000,49306481,30751111,81466003,85388389,199135881,0,0,3901167,0,7216664,11378,2198033,23006667,0,98750624,179988895,233838361,220353800,309444972,86562030,115791111,98438889,0
2015-04-16,39797,92002,80817500,95442239,1465000,151452778,55731398,21720000,80047585,85134722,222708234,0,0,2916694,0,0,0,3754973,22014444,0,51953516,298930562,219262444,264185656,294446972,92632690,122951111,90794444,0
2015-04-17,21017389,99200,76215417,75203611,938882,152741667,61509633,17848889,36118217,87477389,201657411,0,0,4234028,873889,0,0,26113339,22014167,0,72480085,322258335,222720861,279330000,294446972,94526060,123351111,95755556,0
2015-04-18,0,105213,81726611,76478058,938882,152411111,60267180,32974444,36140343,87528472,201564622,0,0,2816889,0,0,0,3211879,21022778,0,138867231,315586107,231135528,278533419,296409028,91425110,132248889,86686111,0
2015-04-19,15904703,93359,78681667,94246013,2098301,150502778,58618072,29403333,36140175,86259972,200739413,0,0,4184167,0,15244439,62712036,8752692,21013611,0,116603965,303619453,235629972,278393147,293069667,110315310,154462222,100291667,0
2015-04-20,91568762,91024,70930139,109827778,12661722,118786111,68697182,19117750,36144382,89582444,193866279,0,0,3921750,0,10990551,18477512,51476870,17024722,0,33958683,341547207,244458667,250474353,286206083,88342780,161013333,100430556,0
2015-04-21,14638910,15422045,75101222,132278188,938882,95383333,71884053,28302222,36134277,86605986,199153034,0,0,3933389,0,0,0,19739645,0,0,65083556,338583340,249395833,231644656,281715028,101142860,158413333,96305556,0
2015-04-22,30768808,2717591,74278556,105992101,938882,90500000,72147993,32075556,0,90062278,182555556,0,0,2087972,0,10736107,0,7180258,0,0,3e+07,373358324,240284861,202515792,291652833,90373720,159386667,108375000,0
2015-04-23,0,204159,76964000,114691711,0,126011111,76758337,32225000,36129627,88114222,242129876,0,0,3916444,876111,23446658,0,4526316,0,0,37033704,298661126,228973556,169199947,294422194,106391170,126111111,106058333,0
2015-04-24,38037627,115368,79229139,110085619,4834018,145827778,70185820,34652222,36141979,84826472,193784171,0,0,3865389,0,19080548,54599680,0,0,0,58218194,272469449,162408500,160410000,272806560,75902420,139022222,106244444,0
2015-04-25,72950294,102096,81183028,120264935,5516580,147005556,49620851,30540000,0,91282361,197398733,0,0,0,0,27857489,39747132,2122890,0,0,0,307097236,123336083,159820000,289126222,66491280,153244444,108644250,0
2015-04-26,21918398,86022,80529556,98906996,38175274,143169444,55591878,35503333,0,92566556,198163377,491500,0,0,0,29314711,31445902,60200010,0,0,124224583,349105564,132979861,169573192,291940861,76320970,143284444,108666667,0
2015-04-27,4142595,86646,58126750,85420041,6e+06,146891667,53808518,23395556,36141941,90686111,194070273,0,0,3999306,0,8586108,154523872,5991854,0,0,118221348,454216682,176054222,196771022,263891972,73597220,143724444,110780556,0
2015-04-28,57209296,88994,57198556,86548988,13872721,149408333,39257703,32675556,36125149,85212661,225659184,0,0,4005778,0,20123326,97386960,46908427,0,0,179139989,392316657,200155194,207500928,268600528,83581810,132333333,110569444,0
2015-04-29,109204225,81753,63588056,84967033,5557489,142088889,53380573,36071111,36133457,86678156,213469118,0,0,0,0,13008606,98886552,66248950,0,0,83938688,415899997,209546028,196342725,263898611,87879640,129888889,108813889,0
2015-04-30,34134304,10722306,72224861,73775931,33556496,89800000,53668166,15235556,36135628,80201556,263062389,0,0,658556,881944,17878327,13721599,1361857,8502500,0,185380917,397155556,198082611,225932653,261688667,89447420,137800000,112272222,0
2015-05-01,0,153135821,82294667,79259983,1249836,143725000,47053468,0,0,82903611,512529800,0,0,1112417,0,0,13348410,6616,0,0,58575579,422252774,187095861,222200000,266032917,79280310,149560000,111061111,0
2015-05-02,38117641,37482136,80372472,82453266,18994568,150269444,51316829,0,0,99527306,278728808,0,0,0,0,0,0,2068737,0,0,75859294,352805549,187871111,230990000,287066111,93381470,159675556,106863889,0
2015-05-03,64251,311121,81749000,89235556,15478285,149450000,47738488,0,0,80974250,341260261,0,0,0,0,0,0,3586,0,0,34768602,346533339,191365833,230133600,210860417,98354670,156933333,105533333,0
2015-05-04,0,92355,71058139,89195175,6015336,151508333,52820773,0,0,58523872,283418855,0,0,0,0,0,0,355030,0,0,2372146,324977790,208087083,227297283,279119361,103662530,157168889,101891667,0
2015-05-05,0,164050,80349000,88947923,30243871,151291667,52903724,0,0,77507833,252560992,0,0,0,0,0,13701121,7326800,0,0,45070520,311991679,221054167,224549950,274716056,107275080,156786667,103230556,0
2015-05-06,0,2504502,78039972,69140447,22444360,115552778,53401753,0,0,66806889,294596541,0,0,0,0,0,13632854,7502648,9504167,0,100320870,403494432,224381611,237480325,233890944,106911080,157706667,87905556,0
2015-05-07,0,22142695,69024639,84013468,37617544,106658333,53055966,0,0,89253611,244852908,0,0,0,876944,0,13689742,3841342,15753333,0,186850286,410299988,234484222,223153603,214713083,106716030,148266667,72977778,0
2015-05-08,0,56101546,78688278,88135715,4123238,148180556,52785678,0,0,95807722,179103247,0,0,0,0,0,9675663,6177478,9333056,0,224148078,411641676,216723806,221070000,145154667,90433530,155986667,72080556,0
2015-05-09,0,84636,72481667,88387816,5785161,150433333,52818495,0,0,96147333,602459095,0,0,0,0,0,0,2093401,0,0,40870621,223233338,204897778,205010000,202185956,101495110,147826667,70163889,0
2015-05-10,0,181762,75063361,86547453,5785161,150227778,53190712,0,0,96798333,533469029,0,0,0,0,0,0,0,0,0,0,218108334,167146222,201877508,211116778,107970530,154133333,73777778,0
2015-05-11,0,78051,77481472,89136615,3072499,149855556,53645964,0,0,94741511,259947199,0,0,0,0,17591243,5857280,10268650,0,0,43726658,270255551,106440611,168816256,211389278,122012390,157400000,77952778,0
2015-05-12,0,79213,77257722,77508570,1276234,148408333,53399955,0,0,95742722,294811492,0,0,0,0,0,0,2789006,0,0,0,323347236,71267583,213579642,214438278,117671360,152697778,76272222,0
2015-05-13,0,75209,78416444,84086447,7115827,148222222,53440752,0,0,94400722,293945940,0,0,0,0,30186655,0,1196707,0,0,56414,351780565,96685500,212232997,216686611,114632280,112426667,76436111,0
2015-05-14,0,69159,77792750,71516368,8604396,149027778,51778130,0,0,91506556,329835465,0,0,0,874444,8798608,0,5580595,0,0,0,534399991,146353167,222028553,215866917,90516310,107688889,75725000,0
2015-05-15,0,79190,77741639,92850240,9369361,139786111,51504345,0,0,87400222,320764726,0,0,0,0,0,0,626882,0,0,0,507139388,196204750,214810000,219778556,80823500,136284444,72222222,0
2015-05-16,0,81098,77035806,89664434,4285161,149252778,26646340,0,0,92431222,285148865,0,0,0,0,0,0,308515,0,0,62937,488780551,198460778,211480000,216611953,76458030,155168889,69660208,0
2015-05-17,0,87977,76185222,91683875,1249836,148241667,51968469,0,0,91903861,234037370,393200,0,0,0,7925275,0,2930827,0,0,23560,489869453,197792111,214280061,212519917,77932860,158164444,73213889,0
2015-05-18,0,83961,73942861,92784212,926987,140838889,51631659,0,0,90862861,200706888,0,0,0,22836102,20845548,0,4982208,0,0,20096655,609336141,203256639,245315486,211354917,95776080,157782222,76425000,0
2015-05-19,0,84987,75206806,96933941,1947553,141605556,27808456,9955556,0,91019575,0,237600,0,0,10694163,32107488,22343680,11602882,22876111,0,16396882,623661092,204382111,354817881,211094417,110988970,156542222,80300000,0
2015-05-20,0,16625216,68972750,118648546,228018,126844444,43904941,23655833,0,94545333,134698395,0,0,0,22849436,47055815,84543720,14038102,22827778,0,71157615,577027791,218165389,213244175,223326667,101445860,156613333,85527778,0
2015-05-21,0,15666158,71196639,123558596,106449,147386111,50297321,32095556,0,89885583,149062976,0,0,0,7341942,22337214,0,0,25171944,0,11409716,571038886,230965667,213754117,210892083,105959890,148733333,82383333,0
2015-05-22,0,16582913,68472250,135605278,0,150344444,34916005,31551111,0,89417972,103528668,0,0,0,0,7327219,0,1956249,0,0,57148110,530577766,231875833,219930000,218216889,92286250,154582222,78269444,0
2015-05-23,0,140459,65446889,118293008,0,136388889,32496846,36080000,0,90132889,144701188,0,0,0,0,18007215,0,1350449,0,0,0,484969449,224461917,208830000,224942467,96009860,150733333,69577778,0
2015-05-24,0,152336,70248056,121519665,3766000,146608333,61022972,26315556,0,88805139,124311368,0,0,0,4988054,0,0,51351,0,0,0,489408332,210958333,208506686,225012556,85990890,135360000,69511111,0
2015-05-25,0,133094,72943250,107077230,0,148022222,68396956,21351111,0,85232722,204136694,0,0,0,2497221,0,0,23812068,19313056,0,21840599,529972229,217792389,207913983,225009028,82538810,153511111,82900000,0
2015-05-26,0,118514,68568139,119459415,0,147391667,65333323,31453333,0,82911167,194107099,0,0,0,0,0,75912528,8792131,0,0,0,573055556,226138972,209764317,221387139,79814920,152328889,84936111,0
2015-05-27,0,99627,71832528,146616164,26,147133333,68008289,27124444,0,88331194,111280312,303100,0,0,0,0,0,8691591,22647222,0,169123,561236098,236712333,205020689,222489444,90821440,158266667,85633333,0
2015-05-28,0,84795,68828444,147926284,9402,146644444,68026893,31524444,0,87583417,157569967,0,0,0,0,0,0,915847,24934444,0,0,568077766,240541389,199754942,222208917,98129220,157031111,78850000,0
2015-05-29,0,100658,40136361,149873636,41263,146636111,68026422,29457778,0,82267556,139689944,0,0,0,0,0,19847396,9431428,26003056,0,5210684,631252781,243944167,214060000,225000064,84744000,142622222,73191667,0
