"ApplicableFor","System Entry Energy, Aldbrough, D+2","System Entry Energy, Bacton-Perenco, D+1","System Entry Energy, Bacton-Shell, D+1","System Entry Energy, Bacton - BBL, D+2","System Entry Energy, Bacton Interconnector, D+2","System Entry Energy, BactonSeal, D+1","System Entry Energy, Barrow , D+2","System Entry Energy, Burton Point, D+2","System Entry Energy, Dragon, D+1","System Entry Energy, Easington-Langeled, D+1","System Entry Energy, Easington - Dimlington, D+2","System Entry Energy, GrainNTS1, D+1","System Entry Energy, GrainNTS2, D+1","System Entry Energy, HatfieldMoor, D+1","System Entry Energy, HillTop, D+2","System Entry Energy, Hole House Farm, D+2","System Entry Energy, Holford, D+2","System Entry Energy, Hornsea, D+2","System Entry Energy, Humbly Grove, D+2","System Entry Energy, Moffat Entry , D+2","System Entry Energy, Rough, D+2","System Entry Energy, South Hook, D+2","System Entry Energy, ST Fergus - Mobil, D+2","System Entry Energy, STFergus-NSMP, D+1","System Entry Energy, STFergus-Shell, D+1","System Entry Energy, Teesside-BP, D+1","System Entry Energy, Teesside-PX, D+1","System Entry Energy, Theddlethorpe, D+2","System Entry Energy, Stublach, D+2"
2018-05-20,9335164,143040556,83090139,8304,0,148575000,0,10638889,0,389680339,51696254,0,0,0,0,0,0,39,0,10940837,0,55013890,214734304,224190000,278778722,78403778,71382222,32586111,336485
2018-05-21,12063150,150534333,85669750,0,0,151358333,0,17912556,12041509,458173371,59575869,0,0,0,0,0,0,0,0,3369486,0,54997224,212562000,226240000,284863944,78491167,70706667,47055556,333110
2018-05-22,11329470,154254139,65330917,8280,0,159666667,0,18347361,0,517615733,59763741,0,0,0,10577218,0,10704213,0,0,423625,0,54988891,222648352,226070851,261576111,64902556,71013333,50938889,3585748
2018-05-23,5150400,142603194,65003583,8280,88793,159911111,0,17621500,0,768623642,62330848,0,0,0,0,0,0,0,0,1997563,0,55044445,218709552,226685851,258476972,55347528,71017778,51094444,48033
2018-05-24,10771937,135764889,86258667,8280,0,157172222,1785963,17527306,46981163,634164,64455633,0,0,0,22809158,0,192593936,107272237,0,808896,0,54997224,220701824,221021510,275915444,69209583,81804444,45908333,47569773
2018-05-25,25627749,126288056,78662695,8280,0,0,22365452,18054778,0,347039171,65829701,0,0,0,0,0,183132176,3323372,0,5316981,0,55008333,221336576,225620000,275915444,73881111,76706667,49850000,28494626
2018-05-26,1117362,134992639,81841389,8280,0,145958333,36876715,18496083,0,262469324,66060917,0,0,0,0,0,0,12163874,0,7536707,0,55105557,224761216,225620000,275915444,72964889,69033333,46791667,22608
2018-05-27,14129797,146751500,86306722,8280,0,140388889,23574519,18499611,0,239635710,67255870,0,0,0,0,0,0,12663874,0,4027634,0,55066668,225158560,230803854,258375472,72884722,69035556,40111111,33389
2018-05-28,55739361,141154778,83371084,8280,0,140794444,60697195,18388889,0,238274358,64570514,0,0,896,11634440,0,7855218,8297933,0,2069290,0,55147222,217328560,192936806,224638444,80479611,68666667,52452778,12789823
2018-05-29,26768335,156690556,77738861,8280,0,133094444,63483407,10677778,0,270774084,60333705,0,0,0,8813052,0,10699662,36633895,11729444,9903018,0,54994443,226095168,179742934,229222056,81769833,69031111,52588889,4040752
2018-05-30,95094471,145743417,86178445,12463759,2400517,119219444,23758537,13749611,14654668,265725853,58034457,0,0,1501667,22847491,0,121064120,35948032,12083889,3978125,0,54894443,213068800,168417274,221636083,72355583,67275556,50825000,40305728
2018-05-31,31565320,150669444,85007972,0,10306607,0,20327261,17861444,0,310158925,219089725,0,0,0,22861658,0,33236768,63125000,0,4650262,0,55036112,229363216,83284887,204580028,73544611,67995556,53413889,34966644
2018-06-01,22609168,147112167,84109945,0,7408528,124886111,0,10459556,0,324932380,61421923,0,0,0,0,0,0,46221130,0,4757499,0,54995035,230887744,57720000,204580028,52035667,84733333,42200000,18965666
2018-06-02,39649010,143031667,82168639,0,0,124138889,1127624,17128833,0,311721434,59987384,0,0,0,1818055,0,26364588,28750000,0,3005066,50109278,55069444,229343792,92550000,204580028,50073250,86968889,43775000,9928135
2018-06-03,11276193,137752278,78172306,0,0,121566667,12770110,18935167,0,331366413,56676513,0,0,0,878889,0,19606188,16491750,0,0,0,54911109,223774736,110039644,204580028,54083389,89977778,40494444,9927012
2018-06-04,70351204,116266694,82797806,4136136,40298883,56016667,19758969,19575917,0,244626650,60430792,0,0,0,8390552,0,131736456,4.5e+07,0,5800805,4892222,55008333,218270816,105337118,230377750,48396694,86448889,41038889,40526893
2018-06-05,21184250,108380972,82240528,13697698,8859056,0,24650987,19720861,0,347809949,60772359,0,0,0,0,0,123576312,1506875,0,4655219,48006916,55016666,226407520,110833142,230228000,45553611,91066667,40208333,40039330
2018-06-06,30898825,111739,84340195,10219401,63399,0,33001369,19550361,0,344176342,62673405,0,0,0,0,0,151715840,0,0,9150947,0,55013890,223006800,117043003,236123528,46621778,70697778,52983333,14824832
2018-06-07,14176652,120488556,59862528,23507507,4462211,37563889,36314079,19461528,0,387031481,63149234,0,0,292722,0,0,74852128,10771937,2956944,1951000,0,54991667,223651808,121810078,200003206,46812556,67133333,55502778,29864851
2018-06-08,10412902,142510056,91024084,15627051,2046140,106869444,49403009,14828889,30096901,267233039,66010771,0,0,0,0,0,98258480,0,0,120041,0,54997224,219439392,123890000,177490750,75493972,0,52288889,17278384
2018-06-09,18994830,143906222,80569444,0,63519,0,62738882,18416667,15051808,307583339,61982104,0,0,0,1826110,0,0,12131695,0,2814558,41305306,61558334,219388368,125180000,177490750,76436889,0,47200000,255686
2018-06-10,6629188,140841583,96788111,0,30354660,109605556,12627648,20685833,0,322028769,62640374,851968,0,0,0,0,0,12948278,0,980498,41755806,71886113,218231696,121019809,205852306,80045722,0,53250000,58264
2018-06-11,9784516,139069417,99316111,0,23450142,117586111,20038400,21060306,0,372517492,59897156,0,0,0,0,0,23501940,111646,0,368895,45267417,67980554,217019104,118963854,228781806,79900917,0,51361111,257506
2018-06-12,53865122,150395972,103193084,0,463800,119261111,64722775,19437500,0,345987235,59194596,0,0,0,0,0,130780728,8005037,0,2146506,0,54919446,215855920,115185208,229453083,83608861,0,51655556,20175718
2018-06-13,35529917,147020500,102332500,0,0,137033333,66250274,1128444,0,292573175,59983620,0,0,0,0,0,0,17700837,0,3599987,0,62994444,200383072,119673038,127155056,64584139,58080000,45200000,21618
2018-06-14,6899380,145057417,101406667,0,0,150650000,69203596,16606944,0,291076957,59675085,0,0,0,0,0,10745173,0,0,3707241,0,71986109,206358816,119674471,217699583,55492778,67951111,51508333,1528750
2018-06-15,5726981,140372444,92278750,0,0,144547222,67878969,20140194,0,207243246,55373620,245760,0,0,0,0,25222256,0,0,940149,0,71974996,215157072,119680000,217699583,53403833,73533333,49244444,457197
2018-06-17,7637706,143598111,107443306,0,0,126766667,58355723,20933778,0,204119529,48830492,0,0,0,0,0,11614436,0,0,675488,0,54986110,223831760,101750000,215208556,56261806,71920000,48738889,2686918
2018-06-16,0,156873861,103544723,0,0,146822222,0,0,0,210917921,0,0,0,0,0,0,0,0,0,0,0,0,0,119690000,217699583,54572528,75582222,0,0
2018-06-18,53208,156266861,107805528,0,0,139583333,55589692,21233528,0,190536127,54298718,0,0,0,1838055,0,0,3,0,503294,0,55069444,225062512,104025451,225884000,55945139,71591111,46675000,2315
2018-06-19,10921398,149555556,107116889,0,0,150780556,59231191,21210472,0,140505083,54997623,0,0,0,0,0,0,0,0,3908851,0,54994443,218026608,106793134,230343250,58618806,75457778,43402778,9759008
2018-06-20,29348696,99589083,80169389,0,0,136719444,64391018,20435111,0,135773129,59021469,163840,0,0,0,0,0,2,0,7059198,0,54947222,218669296,107218142,229972444,57649028,73315556,42450000,10802282
2018-06-21,9971557,144395778,100729278,0,0,145011111,63320853,19995250,0,147110215,59095173,163840,0,0,0,0,0,17,0,116223,0,55047222,214542864,145820243,236407667,56972611,76275556,43125000,3369
2018-06-22,5149635,146561361,114176862,0,0,150388889,63743416,19734833,0,154058514,61266428,0,0,0,0,0,0,0,0,0,0,54869444,215281216,208871823,216572694,56940722,75857778,43791667,32680
2018-06-23,995379,147407750,113059862,0,0,149080556,67027066,20089500,0,172251376,58207912,0,0,0,3806943,0,0,5243002,0,0,0,54988891,218192800,236828802,227908111,53026556,95288889,39852778,553318
2018-06-24,149368,143412278,111408750,0,0,149119444,61723258,19792083,0,188335423,60507130,0,0,0,0,0,0,4743002,0,1213380,0,5.5e+07,221670752,241940764,229381000,53708444,112586667,47263889,2938
2018-06-25,5614119,145313944,110216223,0,0,150911111,54596158,19482056,0,174923760,61897783,0,0,0,0,0,10704214,1871631,0,0,0,54863887,219349856,243066962,230871806,43912528,118515556,45847222,2125
2018-06-26,38729455,150024833,98514695,0,0,104133333,23092552,13648306,0,199543942,63694664,0,0,0,0,0,22004622,5596937,0,40282,0,55055555,208617632,215189531,302479306,44708500,87866667,43269444,5900586
2018-06-27,29707740,149960278,110792139,0,0,36369444,9917006,18128972,0,121314476,62803075,0,0,0,21381103,0,74720144,0,0,234066,0,54980554,213474112,247431719,240590722,47278250,101911111,44175000,19688633
2018-06-28,65470394,148424306,107755889,0,0,109705556,27744823,4983333,0,179922639,62312158,0,0,0,0,0,127927192,6756187,0,0,0,55066668,208300544,245058785,242040194,56931417,96666667,43936111,53551687
2018-06-29,20921957,146768833,108992278,0,0,145825000,49191305,18536139,0,221409701,60348888,0,0,0,0,0,175654688,4771661,0,156188,0,55061111,206423024,263370052,250415556,59190139,91346667,43138889,2230813
2018-06-30,6048355,145866500,109853389,0,0,149155556,42687853,14986333,0,187048887,59563197,0,0,0,0,0,0,7197070,0,1168517,0,55075001,202054384,284933524,242040194,52494444,73657778,35872222,3168014
2018-07-01,23929468,145322583,110015667,0,0,149033333,24058758,16496694,0,519415609,61863934,0,0,0,0,0,0,6477852,0,3093180,0,54975001,192560160,310166285,239348389,50199444,78800000,39572222,849
2018-07-02,11388733,144370472,111083584,0,0,136786111,28522540,13696083,0,484459536,53649097,0,0,0,3292221,0,91909696,6000755,0,0,0,55058335,188911728,317394688,236204361,52041417,95813333,27452778,2222175
2018-07-03,9899714,142987250,112089862,0,0,135150000,47606444,17533694,0,496951130,59898505,0,0,0,8752219,0,58063080,6607429,0,1919850,0,55030556,199864832,322411944,236761083,56241944,107280000,10636111,17145278
2018-07-04,44820868,144039861,112279389,0,0,134972222,35542751,19664000,0,525504192,55958393,0,0,0,0,0,60020056,7429599,0,169297,0,55027779,213339056,324695972,242297694,54565583,93546667,38638889,5010283
2018-07-05,32111203,144482167,107425945,0,0,133150000,40645174,19487806,0,506040552,25712981,0,0,0,22840269,0,68489680,7179615,0,295403,0,54994443,209669216,325720000,242746139,55220333,103386667,44227778,1365330
2018-07-06,26558851,141684972,97390778,0,1260372,132550000,48200356,19254500,0,508166813,26058488,1359872,0,0,0,0,32417564,6779615,0,2930710,0,55008333,208772704,325960000,242746139,54986583,105022222,39422222,3119
2018-07-07,63906486,143570778,60857722,0,670555,132505556,44828807,19055583,0,482798667,22436238,0,0,0,0,0,0,0,0,0,0,5.5e+07,192834480,322590000,242746139,50300889,104742222,38572222,4556640
2018-07-08,74795361,144392389,63490278,0,689069,133650000,41916255,19209361,0,484918387,25107467,0,0,0,0,0,0,0,0,71391,0,5.5e+07,192104480,324124861,229956750,50188056,104497778,36352778,5248235
2018-07-09,27999001,145803333,65652861,0,0,134472222,43992360,19367083,0,556975083,24273228,0,0,0,2934166,0,0,0,0,0,0,55066668,202347968,324549579,247093939,44816500,98671111,40563889,2172576
2018-07-10,10619077,145880361,78408583,0,0,143127778,49700139,19007167,0,528877804,24100011,0,0,0,0,0,0,37,0,0,0,54986110,211152208,321171997,243561528,44084361,82586667,36844444,53969
2018-07-11,11181281,144499528,98411667,0,0,144025000,49229283,19343972,0,541919915,23340265,0,0,0,0,0,0,4879615,0,0,0,72044440,217238304,338819774,239048972,43286833,89644444,33127778,7821710
2018-07-12,49431011,140951278,93341667,0,0,142836111,44440664,19411333,0,505344161,23313195,0,0,0,0,0,127189904,2984292,0,117228,0,55024999,218035200,325509028,229824667,46150556,103688889,35658333,2654049
2018-07-13,22878483,154025972,85124889,0,0,141394444,28573145,18517889,0,509710520,23082808,0,0,0,22857769,1470555,184961728,2484488,0,243115,0,54980554,214866896,271150573,229469833,45529194,104942222,39544444,15706534
2018-07-14,2651886,163982111,97328195,0,0,142636111,52470528,18958556,0,504846686,22459456,0,0,0,0,0,0,486675,0,4365788,0,55083334,211059760,319551076,229824667,47048722,82742222,41663889,3079
2018-07-15,2067501,161488000,98706195,0,0,117200000,2332589,18993722,0,487534771,21925596,0,0,0,0,0,0,0,0,1558514,0,54977777,214397360,335838264,229469833,48095306,103373333,38247222,12929
2018-07-16,3760835,158623528,103551278,0,0,133536111,0,19027944,0,533969904,22509620,0,0,0,0,0,59200852,0,0,1004461,0,55002776,213941200,332837292,229469833,47244250,102635556,35127778,197991
2018-07-17,15757391,161514417,107352500,0,0,140461111,0,18812611,0,488974941,2873621,0,0,0,19701937,0,95700768,9055932,0,0,0,54966668,210006992,308356597,229469833,44258389,96057778,37113889,1023
2018-07-18,42894904,154082972,107695056,0,0,142797222,0,10489833,0,482681352,0,0,0,0,22799436,0,125815472,12045698,0,0,0,55022223,209062944,330748681,262638389,43353028,82422222,36358333,3190288
2018-07-19,17077130,157536528,107389445,24024,0,146327778,0,17838611,0,447944203,1733705,0,0,0,14693883,0,50408108,8998,0,1310408,0,71977776,211223488,334018681,262622722,44312444,83844444,43066667,1491616
2018-07-20,32138991,154606972,107508028,0,0,140308333,0,18471389,0,498078583,12198122,0,0,0,0,0,10695112,5284293,0,384831,0,71958330,212313104,338100000,198707699,45520750,104640000,37588889,20935
2018-07-21,3102831,154537472,107983111,0,0,0,0,19100722,0,535445452,28462742,0,0,0,0,0,0,3464726,0,20922,0,71972224,214169024,328799514,289001639,46280944,103795556,46713889,33451
2018-07-22,279378,147010889,107734223,0,0,1.33e+08,0,18831222,0,466671880,26342172,0,0,0,0,0,5347556,2386675,0,0,0,55030556,214004288,314759757,278032083,46249167,97124444,35500000,58088
2018-07-23,51565887,135976722,108102917,0,0,48208333,0,18970750,0,534248038,23737867,0,0,0,22797214,0,20825886,50,0,586268,0,54977777,214034512,271286736,273473528,47143778,99031111,5580556,4328330
2018-07-24,111758463,146702361,107620639,0,0,35436111,0,16773944,0,466841528,22175610,876544,0,0,22827769,0,106359456,10,0,2985,0,54983334,202912432,307229201,274297167,46271806,102742222,0,8871935
2018-07-25,6600054,132937944,105614306,0,0,80086111,0,3144056,0,497443098,22209766,0,0,0,0,0,3367822,0,0,966291,0,72147225,200685568,321005764,261569306,41753083,106204444,0,28871024
2018-07-26,15883195,160557778,101811973,0,1681682,132077778,0,6926500,0,555277414,20200559,0,0,0,0,0,3231289,335811,0,871609,0,72130559,148245328,327938056,253163500,47941972,102395556,0,1784894
2018-07-27,27248440,143353111,86506639,0,0,139958333,0,15531472,0,457822322,23478823,0,0,0,0,0,0,40,0,452007,0,72019441,179320896,325920000,251088528,46228167,85164444,14952778,4103
2018-07-28,7623417,145811611,92571084,0,0,141391667,0,17576056,0,303403455,23402506,0,0,0,0,0,19196586,14,0,1819340,0,61772224,196720944,291100000,235511278,45970861,112373333,30816667,4830852
2018-07-29,2576372,150444250,92302528,0,0,139666667,0,18450889,0,481644268,23379839,0,0,0,0,0,19201138,10,0,0,0,55052778,200123232,316180000,237578222,48527417,110946667,26563889,17882
2018-07-30,35244339,67695000,99493695,0,282978,67255556,0,17403028,0,539416911,22521740,0,0,0,8589441,0,0,0,0,227572,0,54994443,204544080,266940000,239082028,43762333,79591111,24500000,1694440
2018-07-31,18541826,41327667,107617195,0,0,47711111,0,18065583,0,543647288,22783415,1318912,0,0,0,0,0,0,0,10410444,0,54936112,194986192,308348681,238809611,42579139,100248889,43661111,1685607
2018-08-01,16820825,41401611,102574695,0,0,43911111,0,18397361,0,575272167,22593589,0,0,0,0,0,0,3,0,6122034,0,55036112,182988608,331189340,241438889,34181722,88453333,40555556,1692828
2018-08-02,58925488,79596917,101582278,0,0,10397222,0,18048444,0,560494911,23641643,0,0,0,22841658,0,20762170,6323102,0,487994,0,54872220,102222480,262954705,246846250,33646389,87195556,38136111,6347179
2018-08-03,83857428,48749444,102976223,0,0,0,0,17303222,0,715275671,22958124,0,0,0,22827491,0,27543326,13125000,0,2379,0,54997224,27810290,161870000,246846250,35040750,89453333,38191667,34330068
2018-08-04,503994,40411056,100885528,0,0,0,0,17481972,0,634665794,23287117,0,25004930,0,1823333,0,0,1877888,0,171112,0,54972221,90523144,192052726,246846250,33561750,86946667,38013889,10252
2018-08-05,5445141,38962722,107819028,0,0,0,0,17696944,0,636941455,21812681,0,0,0,0,0,0,5358388,0,54320,0,54983334,93079688,237724583,248936861,33333583,87035556,36808333,12979
2018-08-06,8283595,39063833,106306917,0,55670,0,0,17425444,0,666256270,28683161,0,0,0,0,0,0,0,0,297335,0,54997224,132413328,158754861,255900944,38523528,87271111,31761111,42196626
2018-08-07,8419800,38879750,107786945,0,0,0,0,17883444,0,730126248,39011347,0,0,0,0,0,0,1458615,0,0,0,54986110,171377856,265879358,227240278,55554750,85737778,35300000,57379385
2018-08-08,37547447,38859389,104106056,0,0,42841667,0,17260694,0,506200768,45983217,0,0,0,0,0,0,0,0,1,0,54977777,184765552,318619410,227240278,58253167,85257778,35200000,4619
2018-08-09,11861339,40211250,102469028,0,0,0,0,15195556,0,605752976,48148476,581632,0,0,0,0,0,0,0,314818,0,71986109,179139312,326120000,251488500,63053944,85244444,39602778,4358543
2018-08-10,12744831,38755611,0,0,0,0,0,17259444,0,579925410,59479474,0,0,0,0,0,0,3119115,0,193493,0,71977776,177490704,317920000,251488500,68566694,85297778,38225000,40000
2018-08-11,9804250,48511111,0,0,0,115902778,0,17913333,0,621841135,60511980,0,0,0,0,0,0,8079670,0,0,0,72008336,197566800,275680000,251488500,62049361,87231111,36100000,7622
2018-08-12,23193966,83533361,91026667,0,0,0,0,17635556,0,630923191,58140643,0,0,0,3466388,0,7099734,6570611,0,212494,0,55080554,200297776,282065382,265091750,70655528,86902222,36608333,2976
